03_Tab_1.3.1.1_a_1.3.1.3.csv;03_Tab_1.3.1.1_a_1.3.1.3;4;;Brasil;Grandes Regiões;;;;;;Brasil;Grandes Regiões;;;;;;Brasil;Grandes Regiões;;;;;;;;;;;;;
03_Tab_1.3.1.1_a_1.3.1.3.csv;03_Tab_1.3.1.1_a_1.3.1.3;5;;;Norte;Nordeste;Sudeste;Sul;Centro-Oeste;;;Norte;Nordeste;Sudeste;Sul;Centro-Oeste;;;Norte;Nordeste;Sudeste;Sul;Centro-Oeste;;;;;;;;;
32_Tabela_1.3.25.1_a_1.3.25.2.csv;32_Tabela_1.3.25.1_a_1.3.25.2;43;Região Metropolitana de Porto Alegre;  3 723;  3 311;   412;   748;   637;   112;  2 975;  2 675;   300;Região Metropolitana de Porto Alegre;100,0;88,9;11,1;100,0;85,1;14,9;100,0;89,9;10,1;;;;;;;;;;
32_Tabela_1.3.25.1_a_1.3.25.2.csv;32_Tabela_1.3.25.1_a_1.3.25.2;44;Centro-Oeste;  13 340;  11 590;  1 750;  2 918;  2 400;   518;  10 421;  9 189;  1 232;Centro-Oeste;100,0;86,9;13,1;100,0;82,2;17,8;100,0;88,2;11,8;;;;;;;;;;
32_Tabela_1.3.25.1_a_1.3.25.2.csv;32_Tabela_1.3.25.1_a_1.3.25.2;45;Mato Grosso do Sul;  2 284;  1 980;   304;   473;   382;   91;  1 811;  1 598;   213;Mato Grosso do Sul;100,0;86,7;13,3;100,0;80,8;19,2;100,0;88,2;11,8;;;;;;;;;;
32_Tabela_1.3.25.1_a_1.3.25.2.csv;32_Tabela_1.3.25.1_a_1.3.25.2;46;Mato Grosso;  2 766;  2 304;   462;   583;   447;   136;  2 183;  1 857;   326;Mato Grosso;100,0;83,3;16,7;100,0;76,7;23,3;100,0;85,1;14,9;;;;;;;;;;
32_Tabela_1.3.25.1_a_1.3.25.2.csv;32_Tabela_1.3.25.1_a_1.3.25.2;47;Goiás;  5 731;  4 984;   747;  1 214;  1 008;   207;  4 516;  3 976;   540;Goiás;100,0;87,0;13,0;100,0;83,0;17,0;100,0;88,0;12,0;;;;;;;;;;
32_Tabela_1.3.25.1_a_1.3.25.2.csv;32_Tabela_1.3.25.1_a_1.3.25.2;48;Distrito Federal;  2 559;  2 321;   238;   648;   563;   85;  1 911;  1 758;   153;Distrito Federal;100,0;90,7;9,3;100,0;86,9;13,1;100,0;92,0;8,0;;;;;;;;;;
32_Tabela_1.3.25.1_a_1.3.25.2.csv;32_Tabela_1.3.25.1_a_1.3.25.2;50;Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Trabalho e Rendimento, Pesquisa Nacional por Amostra de Domicílios 2015.;;;;;;;;;;Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Trabalho e Rendimento, Pesquisa Nacional por Amostra de Domicílios 2015.;;;;;;;;;;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;1;Tabela 1.3.26.1 - Pessoas de 10 anos ou mais de idade, por condição de atividade na semana de referência e posse de telefone móvel celular para uso pessoal, segundo as Grandes Regiões, as Unidades da Federação e as Regiões Metropolitanas - 2015;;;;;;;;;;Tabela 1.3.26.2 - Distribuição das pessoas de 10 anos ou mais de idade, por condição de atividade na semana de referência e posse de telefone móvel celular para uso pessoal, segundo as Grandes Regiões, as Unidades da Federação e as Regiões Metropolitanas - 2015;;;;;;;;;;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;3;Grandes Regiões, Unidades da Federação e Regiões Metropolitanas;Pessoas de 10 anos ou mais de idade (1000 pessoas);;;;;;;;;Grandes Regiões, Unidades da Federação e Regiões Metropolitanas;Distribuição das pessoas de 10 anos ou mais de idade (%);;;;;;;;;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;4;;Total;Posse de telefone móvel celular para uso pessoal;;Condição de atividade na semana de referência;;;;;;;Total;Posse de telefone móvel celular para uso pessoal;;Condição de atividade na semana de referência;;;;;;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;5;;;;;Economicamente ativas;;;Não economicamente ativas;;;;;;;Economicamente ativas;;;Não economicamente ativas;;;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;6;;;;;Total;Posse de telefone móvel celular para uso pessoal;;Total;Posse de telefone móvel celular para uso pessoal;;;;;;Total;Posse de telefone móvel celular para uso pessoal;;Total;Posse de telefone móvel celular para uso pessoal;;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;7;;;Possuíam;Não possuíam;;Possuíam;Não possuíam;;Possuíam;Não possuíam;;;Possuíam;Não possuíam;;Possuíam;Não possuíam;;Possuíam;Não possuíam;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;8;Brasil;  177 657;  139 057;  38 600;  105 519;  92 253;  13 266;  72 137;  46 803;  25 334;Brasil;100,0;78,3;21,7;100,0;87,4;12,6;100,0;64,9;35,1;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;9;Norte;  14 537;  9 971;  4 566;  8 287;  6 400;  1 887;  6 250;  3 571;  2 679;Norte;100,0;68,6;31,4;100,0;77,2;22,8;100,0;57,1;42,9;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;10;Rondônia;  1 498;  1 137;   361;   875;   737;   138;   623;   399;   224;Rondônia;100,0;75,9;24,1;100,0;84,3;15,7;100,0;64,1;35,9;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;11;Acre;   651;   450;   201;   356;   272;   83;   296;   178;   118;Acre;100,0;69,2;30,8;100,0;76,6;23,4;100,0;60,2;39,8;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;12;Amazonas;  3 216;  2 216;  1 001;  1 845;  1 420;   425;  1 372;   796;   575;Amazonas;100,0;68,9;31,1;100,0;77,0;23,0;100,0;58,0;42,0;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;13;Roraima;   421;   315;   106;   250;   212;   38;   170;   102;   68;Roraima;100,0;74,8;25,2;100,0;84,9;15,1;100,0;60,1;39,9;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;14;Pará;  6 837;  4 408;  2 430;  3 893;  2 842;  1 051;  2 945;  1 566;  1 379;Pará;100,0;64,5;35,5;100,0;73,0;27,0;100,0;53,2;46,8;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;15;Região Metropolitana de Belém;  1 923;  1 593;   330;  1 140;  1 037;   103;   783;   556;   227;Região Metropolitana de Belém;100,0;82,8;17,2;100,0;91,0;9,0;100,0;71,0;29,0;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;16;Amapá;   623;   452;   171;   333;   282;   51;   290;   171;   120;Amapá;100,0;72,6;27,4;100,0;84,6;15,4;100,0;58,8;41,2;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;17;Tocantins;  1 290;   994;   296;   736;   635;   101;   554;   359;   195;Tocantins;100,0;77,0;23,0;100,0;86,3;13,7;100,0;64,8;35,2;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;18;Nordeste;  48 410;  33 690;  14 720;  26 841;  21 274;  5 566;  21 569;  12 416;  9 153;Nordeste;100,0;69,6;30,4;100,0;79,3;20,7;100,0;57,6;42,4;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;19;Maranhão;  5 654;  3 094;  2 561;  3 170;  1 963;  1 206;  2 485;  1 130;  1 354;Maranhão;100,0;54,7;45,3;100,0;61,9;38,1;100,0;45,5;54,5;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;20;Piauí;  2 738;  1 874;   864;  1 722;  1 299;   423;  1 016;   575;   441;Piauí;100,0;68,4;31,6;100,0;75,4;24,6;100,0;56,6;43,4;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;21;Ceará;  7 676;  5 189;  2 487;  3 987;  3 165;   822;  3 688;  2 024;  1 664;Ceará;100,0;67,6;32,4;100,0;79,4;20,6;100,0;54,9;45,1;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;22;Região Metropolitana de Fortaleza;  3 345;  2 730;   615;  1 918;  1 760;   158;  1 426;   970;   457;Região Metropolitana de Fortaleza;100,0;81,6;18,4;100,0;91,8;8,2;100,0;68,0;32,0;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;23;Rio Grande do Norte;  2 976;  2 250;   726;  1 644;  1 383;   261;  1 332;   868;   464;Rio Grande do Norte;100,0;75,6;24,4;100,0;84,1;15,9;100,0;65,1;34,9;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;24;Paraíba;  3 411;  2 605;   806;  1 974;  1 674;   301;  1 437;   932;   506;Paraíba;100,0;76,4;23,6;100,0;84,8;15,2;100,0;64,8;35,2;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;25;Pernambuco;  8 100;  5 970;  2 130;  4 280;  3 573;   707;  3 820;  2 398;  1 423;Pernambuco;100,0;73,7;26,3;100,0;83,5;16,5;100,0;62,8;37,2;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;26;Região Metropolitana de Recife;  3 454;  2 924;   530;  1 877;  1 767;   110;  1 577;  1 157;   420;Região Metropolitana de Recife;100,0;84,6;15,4;100,0;94,1;5,9;100,0;73,3;26,7;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;27;Alagoas;  2 849;  1 916;   933;  1 358;  1 091;   267;  1 491;   825;   666;Alagoas;100,0;67,2;32,8;100,0;80,4;19,6;100,0;55,3;44,7;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;28;Sergipe;  1 921;  1 467;   454;  1 141;   958;   183;   780;   508;   272;Sergipe;100,0;76,4;23,6;100,0;84,0;16,0;100,0;65,2;34,8;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;29;Bahia;  13 085;  9 326;  3 759;  7 566;  6 169;  1 396;  5 520;  3 156;  2 363;Bahia;100,0;71,3;28,7;100,0;81,5;18,5;100,0;57,2;42,8;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;30;Região Metropolitana de Salvador;  3 477;  3 057;   420;  2 243;  2 132;   111;  1 234;   925;   309;Região Metropolitana de Salvador;100,0;87,9;12,1;100,0;95,1;4,9;100,0;75,0;25,0;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;31;Sudeste;  75 599;  62 455;  13 144;  46 008;  42 147;  3 861;  29 590;  20 308;  9 283;Sudeste;100,0;82,6;17,4;100,0;91,6;8,4;100,0;68,6;31,4;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;32;Minas Gerais;  18 380;  14 674;  3 705;  11 489;  10 124;  1 365;  6 891;  4 550;  2 341;Minas Gerais;100,0;79,8;20,2;100,0;88,1;11,9;100,0;66,0;34,0;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;33;Região Metropolitana de Belo Horizonte;  4 626;  4 034;   591;  3 017;  2 868;   148;  1 609;  1 166;   443;Região Metropolitana de Belo Horizonte;100,0;87,2;12,8;100,0;95,1;4,9;100,0;72,5;27,5;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;34;Espírito Santo;  3 428;  2 780;   648;  2 062;  1 858;   204;  1 366;   922;   443;Espírito Santo;100,0;81,1;18,9;100,0;90,1;9,9;100,0;67,5;32,5;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;35;Rio de Janeiro;  14 647;  12 167;  2 480;  8 408;  7 758;   650;  6 239;  4 409;  1 830;Rio de Janeiro;100,0;83,1;16,9;100,0;92,3;7,7;100,0;70,7;29,3;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;36;Região Metropolitana do Rio de Janeiro;  10 770;  9 074;  1 696;  6 246;  5 827;   419;  4 525;  3 247;  1 278;Região Metropolitana do Rio de Janeiro;100,0;84,3;15,7;100,0;93,3;6,7;100,0;71,8;28,2;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;37;São Paulo;  39 144;  32 834;  6 311;  24 050;  22 407;  1 642;  15 095;  10 426;  4 668;São Paulo;100,0;83,9;16,1;100,0;93,2;6,8;100,0;69,1;30,9;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;38;Região Metropolitana de São Paulo;  18 604;  15 824;  2 781;  11 539;  10 819;   719;  7 066;  5 004;  2 061;Região Metropolitana de São Paulo;100,0;85,1;14,9;100,0;93,8;6,2;100,0;70,8;29,2;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;39;Sul;  25 772;  21 350;  4 421;  16 100;  14 654;  1 446;  9 672;  6 696;  2 976;Sul;100,0;82,8;17,2;100,0;91,0;9,0;100,0;69,2;30,8;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;40;Paraná;  9 746;  7 947;  1 799;  5 993;  5 447;   547;  3 752;  2 500;  1 252;Paraná;100,0;81,5;18,5;100,0;90,9;9,1;100,0;66,6;33,4;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;41;Região Metropolitana de Curitiba;  3 030;  2 554;   476;  1 846;  1 739;   107;  1 184;   815;   369;Região Metropolitana de Curitiba;100,0;84,3;15,7;100,0;94,2;5,8;100,0;68,8;31,2;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;42;Santa Catarina;  6 049;  4 902;  1 146;  3 736;  3 387;   349;  2 312;  1 515;   798;Santa Catarina;100,0;81,0;19,0;100,0;90,7;9,3;100,0;65,5;34,5;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;43;Rio Grande do Sul;  9 978;  8 501;  1 476;  6 371;  5 820;   550;  3 607;  2 681;   926;Rio Grande do Sul;100,0;85,2;14,8;100,0;91,4;8,6;100,0;74,3;25,7;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;44;Região Metropolitana de Porto Alegre;  3 723;  3 311;   412;  2 316;  2 211;   105;  1 407;  1 100;   307;Região Metropolitana de Porto Alegre;100,0;88,9;11,1;100,0;95,5;4,5;100,0;78,2;21,8;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;45;Centro-Oeste;  13 340;  11 590;  1 750;  8 283;  7 777;   506;  5 057;  3 812;  1 244;Centro-Oeste;100,0;86,9;13,1;100,0;93,9;6,1;100,0;75,4;24,6;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;46;Mato Grosso do Sul;  2 284;  1 980;   304;  1 441;  1 347;   94;   843;   633;   209;Mato Grosso do Sul;100,0;86,7;13,3;100,0;93,5;6,5;100,0;75,1;24,9;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;47;Mato Grosso;  2 766;  2 304;   462;  1 705;  1 546;   159;  1 061;   758;   303;Mato Grosso;100,0;83,3;16,7;100,0;90,7;9,3;100,0;71,4;28,6;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;48;Goiás;  5 731;  4 984;   747;  3 557;  3 355;   202;  2 173;  1 629;   545;Goiás;100,0;87,0;13,0;100,0;94,3;5,7;100,0;74,9;25,1;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;49;Distrito Federal;  2 559;  2 321;   238;  1 579;  1 528;   51;   980;   793;   187;Distrito Federal;100,0;90,7;9,3;100,0;96,8;3,2;100,0;80,9;19,1;;;;;;;;;;
33_Tabela_1.3.26.1_a_1.3.26.2.csv;33_Tabela_1.3.26.1_a_1.3.26.2;51;Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Trabalho e Rendimento, Pesquisa Nacional por Amostra de Domicílios 2015.;;;;;;;;;;Fonte: IBGE, Diretoria de Pesquisas, Coordenação de Trabalho e Rendimento, Pesquisa Nacional por Amostra de Domicílios 2015.;;;;;;;;;;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;1;Tabela 1.3.27.1 - Pessoas de 10 anos ou mais de idade, por situação de ocupação na semana de referência e posse de telefone móvel celular para uso pessoal, segundo as Grandes Regiões, as Unidades da Federação e as Regiões Metropolitanas - 2015;;;;;;;;;;Tabela 1.3.27.2 - Distribuição das pessoas de 10 anos ou mais de idade, por situação de ocupação na semana de referência e posse de telefone móvel celular para uso pessoal, segundo as Grandes Regiões, as Unidades da Federação e as Regiões Metropolitanas - 2015;;;;;;;;;;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;3;Grandes Regiões, Unidades da Federação e Regiões Metropolitanas;Pessoas de 10 anos ou mais de idade (1000 pessoas);;;;;;;;;Grandes Regiões, Unidades da Federação e Regiões Metropolitanas;Distribuição das pessoas de 10 anos ou mais de idade (%);;;;;;;;;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;4;;Total;Posse de telefone móvel celular para uso pessoal;;Situação de ocupação na semana de referência;;;;;;;Total;Posse de telefone móvel celular para uso pessoal;;Situação de ocupação na semana de referência;;;;;;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;5;;;;;Ocupadas;;;Não ocupadas;;;;;;;Ocupadas;;;Não ocupadas;;;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;6;;;;;Total;Posse de telefone móvel celular para uso pessoal;;Total;Posse de telefone móvel celular para uso pessoal;;;;;;Total;Posse de telefone móvel celular para uso pessoal;;Total;Posse de telefone móvel celular para uso pessoal;;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;7;;;Utilizaram;Não utilizaram;;Possuíam;Não possuíam;;Possuíam;Não possuíam;;;Utilizaram;Não utilizaram;;Possuíam;Não possuíam;;Possuíam;Não possuíam;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;8;Brasil;  177 657;  139 057;  38 600;  95 380;  83 200;  12 180;  82 276;  55 856;  26 420;Brasil;100,0;78,3;21,7;100,0;87,2;12,8;100,0;67,9;32,1;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;9;Norte;  14 537;  9 971;  4 566;  7 559;  5 781;  1 778;  6 978;  4 191;  2 787;Norte;100,0;68,6;31,4;100,0;76,5;23,5;100,0;60,1;39,9;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;10;Rondônia;  1 498;  1 137;   361;   816;   686;   130;   682;   450;   232;Rondônia;100,0;75,9;24,1;100,0;84,1;15,9;100,0;66,0;34,0;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;11;Acre;   651;   450;   201;   330;   249;   81;   321;   201;   120;Acre;100,0;69,2;30,8;100,0;75,5;24,5;100,0;62,6;37,4;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;12;Amazonas;  3 216;  2 216;  1 001;  1 629;  1 234;   395;  1 587;   982;   605;Amazonas;100,0;68,9;31,1;100,0;75,7;24,3;100,0;61,9;38,1;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;13;Roraima;   421;   315;   106;   224;   190;   35;   196;   125;   71;Roraima;100,0;74,8;25,2;100,0;84,6;15,4;100,0;63,7;36,3;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;14;Pará;  6 837;  4 408;  2 430;  3 592;  2 596;   996;  3 245;  1 811;  1 434;Pará;100,0;64,5;35,5;100,0;72,3;27,7;100,0;55,8;44,2;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;15;Região Metropolitana de Belém;  1 923;  1 593;   330;   988;   899;   88;   935;   693;   242;Região Metropolitana de Belém;100,0;82,8;17,2;100,0;91,1;8,9;100,0;74,1;25,9;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;16;Amapá;   623;   452;   171;   297;   249;   48;   326;   203;   122;Amapá;100,0;72,6;27,4;100,0;83,7;16,3;100,0;62,4;37,6;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;17;Tocantins;  1 290;   994;   296;   669;   576;   93;   620;   417;   203;Tocantins;100,0;77,0;23,0;100,0;86,1;13,9;100,0;67,3;32,7;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;18;Nordeste;  48 410;  33 690;  14 720;  24 129;  18 945;  5 184;  24 281;  14 746;  9 536;Nordeste;100,0;69,6;30,4;100,0;78,5;21,5;100,0;60,7;39,3;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;19;Maranhão;  5 654;  3 094;  2 561;  2 956;  1 786;  1 170;  2 698;  1 308;  1 390;Maranhão;100,0;54,7;45,3;100,0;60,4;39,6;100,0;48,5;51,5;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;20;Piauí;  2 738;  1 874;   864;  1 596;  1 188;   408;  1 142;   686;   456;Piauí;100,0;68,4;31,6;100,0;74,4;25,6;100,0;60,1;39,9;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;21;Ceará;  7 676;  5 189;  2 487;  3 653;  2 881;   773;  4 022;  2 308;  1 714;Ceará;100,0;67,6;32,4;100,0;78,8;21,2;100,0;57,4;42,6;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;22;Região Metropolitana de Fortaleza;  3 345;  2 730;   615;  1 723;  1 583;   140;  1 622;  1 147;   475;Região Metropolitana de Fortaleza;100,0;81,6;18,4;100,0;91,9;8,1;100,0;70,7;29,3;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;23;Rio Grande do Norte;  2 976;  2 250;   726;  1 436;  1 203;   233;  1 539;  1 047;   492;Rio Grande do Norte;100,0;75,6;24,4;100,0;83,8;16,2;100,0;68,0;32,0;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;24;Paraíba;  3 411;  2 605;   806;  1 789;  1 513;   276;  1 622;  1 092;   530;Paraíba;100,0;76,4;23,6;100,0;84,6;15,4;100,0;67,3;32,7;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;25;Pernambuco;  8 100;  5 970;  2 130;  3 781;  3 139;   642;  4 319;  2 831;  1 488;Pernambuco;100,0;73,7;26,3;100,0;83,0;17,0;100,0;65,6;34,4;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;26;Região Metropolitana de Recife;  3 454;  2 924;   530;  1 590;  1 502;   89;  1 864;  1 423;   441;Região Metropolitana de Recife;100,0;84,6;15,4;100,0;94,4;5,6;100,0;76,3;23,7;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;27;Alagoas;  2 849;  1 916;   933;  1 148;   917;   231;  1 701;   999;   702;Alagoas;100,0;67,2;32,8;100,0;79,9;20,1;100,0;58,7;41,3;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;28;Sergipe;  1 921;  1 467;   454;  1 026;   857;   169;   895;   610;   285;Sergipe;100,0;76,4;23,6;100,0;83,5;16,5;100,0;68,1;31,9;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;29;Bahia;  13 085;  9 326;  3 759;  6 742;  5 460;  1 282;  6 343;  3 865;  2 478;Bahia;100,0;71,3;28,7;100,0;81,0;19,0;100,0;60,9;39,1;;;;;;;;;;
34_Tabela_1.3.27.1_a_1.3.27.2.csv;34_Tabela_1.3.27.1_a_1.3.27.2;30;Região Metropolitana de Salvador;  3 477;  3 057;   420;  1 888;  1 803;   85;  1 589;  1 254;   335;Região Metropolitana de Salvador;100,0;87,9;12,1;100,0;95,5;4,5;100,0;78,9;21,1;;;;;;;;;;
